latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
5.05765,-68.7473,323.67,1.0,1.0,2024-01-24,14:33:00,Terra,MODIS,31,6.1NRT,303.88,9.89,D
5.03754,-68.74721,325.79,1.0,1.0,2024-01-24,14:33:00,Terra,MODIS,63,6.1NRT,303.22,13.35,D
5.01485,-68.77741,337.46,1.0,1.0,2024-01-24,14:33:00,Terra,MODIS,87,6.1NRT,302.61,29.11,D
4.89093,-68.11504,319.17,1.02,1.01,2024-01-24,14:33:00,Terra,MODIS,54,6.1NRT,304.52,10.26,D
4.92654,-68.41991,319.36,1.01,1.0,2024-01-24,14:33:00,Terra,MODIS,54,6.1NRT,304.18,6.25,D
4.91215,-68.51891,320.02,1.01,1.0,2024-01-24,14:33:00,Terra,MODIS,62,6.1NRT,302.56,7.62,D
4.90215,-68.57453,320.09,1.0,1.0,2024-01-24,14:33:00,Terra,MODIS,28,6.1NRT,302.97,7.53,D
5.02921,-69.51215,324.3,1.01,1.0,2024-01-24,14:33:00,Terra,MODIS,73,6.1NRT,303.34,11.26,D
5.02793,-69.50325,319.55,1.01,1.0,2024-01-24,14:33:00,Terra,MODIS,54,6.1NRT,301.91,6.63,D
4.89329,-68.57578,319.25,1.0,1.0,2024-01-24,14:33:00,Terra,MODIS,34,6.1NRT,302.68,6.92,D
4.9729,-69.18561,318.43,1.0,1.0,2024-01-24,14:33:00,Terra,MODIS,26,6.1NRT,301.46,6.29,D
4.97162,-69.17679,319.87,1.0,1.0,2024-01-24,14:33:00,Terra,MODIS,45,6.1NRT,301.41,7.75,D
4.88572,-68.58588,339.36,1.0,1.0,2024-01-24,14:33:00,Terra,MODIS,89,6.1NRT,302.2,32.79,D
4.88443,-68.57704,343.21,1.0,1.0,2024-01-24,14:33:00,Terra,MODIS,91,6.1NRT,302.66,39.38,D
4.82726,-68.18555,319.04,1.02,1.01,2024-01-24,14:33:00,Terra,MODIS,62,6.1NRT,303.88,10.46,D
4.96405,-69.18686,320.6,1.0,1.0,2024-01-24,14:33:00,Terra,MODIS,50,6.1NRT,302.37,8.05,D
4.76119,-68.3651,334.1,1.01,1.01,2024-01-24,14:33:00,Terra,MODIS,85,6.1NRT,303.8,24.77,D
4.88868,-69.4291,336.49,1.01,1.0,2024-01-24,14:33:00,Terra,MODIS,86,6.1NRT,302.86,28.64,D
4.8874,-69.42023,332.44,1.01,1.0,2024-01-24,14:33:00,Terra,MODIS,83,6.1NRT,302.13,23.03,D
4.87981,-69.43034,339.98,1.01,1.0,2024-01-24,14:33:00,Terra,MODIS,89,6.1NRT,303.44,34.39,D
4.8946,-70.04812,319.65,1.03,1.02,2024-01-24,14:33:00,Terra,MODIS,66,6.1NRT,302.5,7.5,D
4.89068,-70.02078,318.62,1.03,1.02,2024-01-24,14:33:00,Terra,MODIS,55,6.1NRT,302.56,5.73,D
4.85364,-70.02279,328.95,1.03,1.01,2024-01-24,14:33:00,Terra,MODIS,80,6.1NRT,303.33,17.07,D
4.79547,-70.71156,328.28,1.09,1.04,2024-01-24,14:33:00,Terra,MODIS,79,6.1NRT,301.65,19.38,D
4.79412,-70.70199,319.55,1.09,1.04,2024-01-24,14:33:00,Terra,MODIS,29,6.1NRT,301.59,8.54,D
4.78492,-70.70325,321.98,1.09,1.04,2024-01-24,14:33:00,Terra,MODIS,68,6.1NRT,301.82,11.1,D
4.74132,-70.71529,318.15,1.09,1.04,2024-01-24,14:33:00,Terra,MODIS,57,6.1NRT,300.34,7.68,D
4.52549,-69.46885,317.18,1.01,1.0,2024-01-24,14:33:00,Terra,MODIS,32,6.1NRT,301.55,5.88,D
4.63616,-70.49523,315.87,1.06,1.03,2024-01-24,14:33:00,Terra,MODIS,40,6.1NRT,297.7,4.38,D
4.66384,-70.75211,319.41,1.09,1.04,2024-01-24,14:33:00,Terra,MODIS,37,6.1NRT,301.81,7.45,D
4.40741,-68.97891,320.48,1.0,1.0,2024-01-24,14:33:00,Terra,MODIS,63,6.1NRT,299.82,10.79,D
4.86386,-72.22315,317.92,1.31,1.13,2024-01-24,14:33:00,Terra,MODIS,67,6.1NRT,300.46,9.85,D
4.69038,-71.13682,335.34,1.13,1.06,2024-01-24,14:33:00,Terra,MODIS,85,6.1NRT,301.04,29.75,D
4.42453,-69.40819,314.66,1.0,1.0,2024-01-24,14:33:00,Terra,MODIS,32,6.1NRT,299.6,6.23,D
4.42326,-69.39935,317.35,1.0,1.0,2024-01-24,14:33:00,Terra,MODIS,42,6.1NRT,299.85,8.14,D
4.32471,-69.35621,314.56,1.0,1.0,2024-01-24,14:33:00,Terra,MODIS,47,6.1NRT,299.54,6.46,D
4.31586,-69.35745,326.22,1.0,1.0,2024-01-24,14:33:00,Terra,MODIS,79,6.1NRT,298.8,18.06,D
4.39299,-70.026,320.6,1.03,1.01,2024-01-24,14:33:00,Terra,MODIS,63,6.1NRT,300.42,8.8,D
4.08371,-67.89685,313.33,1.04,1.02,2024-01-24,14:33:00,Terra,MODIS,60,6.1NRT,299.82,6.2,D
4.31822,-70.59609,323.09,1.07,1.03,2024-01-24,14:33:00,Terra,MODIS,74,6.1NRT,301.54,13.15,D
4.31689,-70.5867,316.56,1.07,1.03,2024-01-24,14:33:00,Terra,MODIS,62,6.1NRT,301.0,6.7,D
3.9138,-67.87064,313.6,1.05,1.02,2024-01-24,14:33:00,Terra,MODIS,46,6.1NRT,298.09,6.44,D
3.91243,-67.86142,315.07,1.05,1.02,2024-01-24,14:33:00,Terra,MODIS,61,6.1NRT,298.95,7.8,D
4.88762,-75.31312,314.03,2.25,1.45,2024-01-24,14:33:00,Terra,MODIS,51,6.1NRT,293.97,20.23,D
4.29408,-71.38673,318.33,1.15,1.07,2024-01-24,14:33:00,Terra,MODIS,39,6.1NRT,300.35,7.28,D
4.13957,-70.37756,317.89,1.05,1.02,2024-01-24,14:33:00,Terra,MODIS,57,6.1NRT,301.37,5.92,D
4.20322,-71.66862,320.77,1.19,1.09,2024-01-24,14:33:00,Terra,MODIS,51,6.1NRT,300.37,9.94,D
4.19362,-71.66998,322.67,1.19,1.09,2024-01-24,14:33:00,Terra,MODIS,71,6.1NRT,301.45,12.92,D
4.19215,-71.6595,319.47,1.19,1.08,2024-01-24,14:33:00,Terra,MODIS,51,6.1NRT,300.49,8.02,D
3.84025,-69.25787,310.52,1.0,1.0,2024-01-24,14:33:00,Terra,MODIS,53,6.1NRT,297.2,4.78,D
4.1014,-71.2618,322.43,1.13,1.06,2024-01-24,14:33:00,Terra,MODIS,72,6.1NRT,299.71,12.92,D
4.09996,-71.25185,329.39,1.13,1.06,2024-01-24,14:33:00,Terra,MODIS,81,6.1NRT,300.06,22.37,D
4.12329,-71.68562,327.77,1.19,1.09,2024-01-24,14:33:00,Terra,MODIS,78,6.1NRT,301.32,19.02,D
4.02198,-70.97291,323.76,1.1,1.04,2024-01-24,14:33:00,Terra,MODIS,75,6.1NRT,299.65,15.72,D
4.0206,-70.96326,317.85,1.1,1.04,2024-01-24,14:33:00,Terra,MODIS,61,6.1NRT,298.87,9.04,D
4.05979,-71.44195,331.19,1.15,1.07,2024-01-24,14:33:00,Terra,MODIS,82,6.1NRT,301.06,24.81,D
4.04983,-71.37108,319.42,1.14,1.07,2024-01-24,14:33:00,Terra,MODIS,67,6.1NRT,299.37,10.51,D
3.90422,-70.59925,316.39,1.06,1.03,2024-01-24,14:33:00,Terra,MODIS,64,6.1NRT,299.16,6.52,D
3.50264,-67.9604,312.81,1.05,1.02,2024-01-24,14:33:00,Terra,MODIS,59,6.1NRT,299.37,5.91,D
0.43191,-75.1993,354.12,1.3,1.13,2024-01-24,19:14:00,Aqua,MODIS,97,6.1NRT,299.4,92.18,D
0.43022,-75.21075,364.94,1.29,1.13,2024-01-24,19:14:00,Aqua,MODIS,100,6.1NRT,299.8,134.0,D
0.61964,-75.53207,327.21,1.24,1.11,2024-01-24,19:14:00,Aqua,MODIS,78,6.1NRT,299.65,22.98,D
1.19628,-74.56583,389.5,1.47,1.2,2024-01-24,19:14:00,Aqua,MODIS,100,6.1NRT,302.9,325.42,D
1.39126,-74.16142,315.13,1.58,1.24,2024-01-24,19:14:00,Aqua,MODIS,28,6.1NRT,297.0,7.23,D
1.15229,-76.09856,324.86,1.17,1.08,2024-01-24,19:14:00,Aqua,MODIS,76,6.1NRT,300.68,17.23,D
1.40103,-75.92233,324.67,1.21,1.09,2024-01-24,19:14:00,Aqua,MODIS,77,6.1NRT,298.25,19.96,D
1.79703,-74.13564,320.98,1.61,1.25,2024-01-24,19:14:00,Aqua,MODIS,60,6.1NRT,299.22,15.98,D
1.87254,-75.84908,326.65,1.24,1.11,2024-01-24,19:14:00,Aqua,MODIS,68,6.1NRT,299.21,20.32,D
1.696,-77.13839,327.64,1.07,1.03,2024-01-24,19:14:00,Aqua,MODIS,81,6.1NRT,306.6,14.67,D
1.91956,-76.15676,319.23,1.19,1.09,2024-01-24,19:14:00,Aqua,MODIS,35,6.1NRT,302.58,7.29,D
2.46539,-74.03822,325.73,1.68,1.27,2024-01-24,19:14:00,Aqua,MODIS,56,6.1NRT,304.29,27.78,D
2.46124,-74.06786,340.03,1.67,1.27,2024-01-24,19:14:00,Aqua,MODIS,89,6.1NRT,303.35,70.11,D
2.45998,-74.31849,320.27,1.6,1.25,2024-01-24,19:14:00,Aqua,MODIS,59,6.1NRT,302.75,12.19,D
2.80641,-72.16956,319.77,2.39,1.49,2024-01-24,19:14:00,Aqua,MODIS,28,6.1NRT,298.39,27.2,D
2.81776,-72.15477,325.89,2.4,1.49,2024-01-24,19:14:00,Aqua,MODIS,57,6.1NRT,299.19,55.48,D
2.89119,-71.92249,318.81,2.51,1.52,2024-01-24,19:14:00,Aqua,MODIS,67,6.1NRT,296.88,31.51,D
2.88807,-71.94453,324.26,2.5,1.52,2024-01-24,19:14:00,Aqua,MODIS,71,6.1NRT,298.05,51.2,D
2.93863,-72.69862,322.81,2.18,1.43,2024-01-24,19:14:00,Aqua,MODIS,64,6.1NRT,297.19,34.23,D
2.37199,-76.7188,318.97,1.13,1.06,2024-01-24,19:14:00,Aqua,MODIS,70,6.1NRT,302.53,10.56,D
3.08326,-72.05194,321.99,2.47,1.51,2024-01-24,19:14:00,Aqua,MODIS,43,6.1NRT,299.73,33.96,D
3.103,-72.01022,332.71,2.49,1.52,2024-01-24,19:14:00,Aqua,MODIS,84,6.1NRT,298.91,79.04,D
3.09837,-72.01678,324.42,2.49,1.52,2024-01-24,19:14:00,Aqua,MODIS,40,6.1NRT,299.39,39.04,D
2.7601,-76.0772,314.98,1.23,1.1,2024-01-24,19:14:00,Aqua,MODIS,47,6.1NRT,296.63,10.53,D
3.4032,-71.93608,332.57,2.55,1.54,2024-01-24,19:14:00,Aqua,MODIS,71,6.1NRT,297.31,82.13,D
3.39994,-71.95858,343.64,2.54,1.53,2024-01-24,19:14:00,Aqua,MODIS,86,6.1NRT,296.22,147.57,D
3.39867,-71.91752,329.78,2.56,1.54,2024-01-24,19:14:00,Aqua,MODIS,57,6.1NRT,295.35,67.15,D
3.39251,-71.96263,333.19,2.54,1.53,2024-01-24,19:14:00,Aqua,MODIS,56,6.1NRT,294.09,79.65,D
3.44619,-72.99982,324.41,2.1,1.41,2024-01-24,19:14:00,Aqua,MODIS,69,6.1NRT,298.88,36.23,D
3.66566,-71.50965,325.03,2.79,1.6,2024-01-24,19:14:00,Aqua,MODIS,71,6.1NRT,299.65,66.44,D
3.45871,-73.00161,327.04,2.1,1.41,2024-01-24,19:14:00,Aqua,MODIS,69,6.1NRT,301.57,43.37,D
3.681,-72.06802,324.64,2.52,1.53,2024-01-24,19:14:00,Aqua,MODIS,30,6.1NRT,300.75,37.91,D
3.67793,-72.09017,332.66,2.51,1.52,2024-01-24,19:14:00,Aqua,MODIS,74,6.1NRT,297.75,74.82,D
3.59676,-72.95203,338.78,2.13,1.42,2024-01-24,19:14:00,Aqua,MODIS,88,6.1NRT,300.69,92.0,D
3.5967,-72.95727,329.83,2.13,1.42,2024-01-24,19:14:00,Aqua,MODIS,80,6.1NRT,300.52,53.41,D
3.87784,-71.29433,324.51,2.93,1.63,2024-01-24,19:14:00,Aqua,MODIS,68,6.1NRT,299.51,57.87,D
4.14009,-70.93297,324.84,3.16,1.68,2024-01-24,19:14:00,Aqua,MODIS,74,6.1NRT,299.27,59.73,D
3.74833,-73.81158,319.95,1.83,1.33,2024-01-24,19:14:00,Aqua,MODIS,45,6.1NRT,303.75,16.39,D
3.38253,-76.432,336.69,1.2,1.09,2024-01-24,19:14:00,Aqua,MODIS,87,6.1NRT,303.84,31.88,D
3.381,-76.44254,363.72,1.19,1.09,2024-01-24,19:14:00,Aqua,MODIS,100,6.1NRT,306.16,107.98,D
4.13989,-70.94072,324.94,3.16,1.68,2024-01-24,19:14:00,Aqua,MODIS,74,6.1NRT,299.36,55.76,D
3.76755,-73.82159,320.59,1.83,1.33,2024-01-24,19:14:00,Aqua,MODIS,52,6.1NRT,302.21,18.3,D
4.04556,-72.07499,322.16,2.55,1.54,2024-01-24,19:14:00,Aqua,MODIS,48,6.1NRT,297.5,38.89,D
4.04249,-72.09732,320.43,2.54,1.53,2024-01-24,19:14:00,Aqua,MODIS,47,6.1NRT,296.16,32.07,D
4.24319,-71.29021,323.18,2.97,1.64,2024-01-24,19:14:00,Aqua,MODIS,72,6.1NRT,299.18,50.63,D
3.61374,-75.82119,319.69,1.31,1.14,2024-01-24,19:14:00,Aqua,MODIS,60,6.1NRT,300.02,18.92,D
4.29611,-72.03441,322.58,2.6,1.55,2024-01-24,19:14:00,Aqua,MODIS,71,6.1NRT,294.98,40.93,D
4.95839,-69.19724,317.81,4.47,1.94,2024-01-24,19:14:00,Aqua,MODIS,56,6.1NRT,293.89,73.55,D
4.96135,-69.2057,319.1,4.47,1.94,2024-01-24,19:14:00,Aqua,MODIS,61,6.1NRT,293.42,82.34,D
4.28883,-74.61462,320.86,1.62,1.25,2024-01-24,19:14:00,Aqua,MODIS,69,6.1NRT,305.2,14.04,D
4.28673,-74.62922,323.11,1.62,1.25,2024-01-24,19:14:00,Aqua,MODIS,73,6.1NRT,306.13,17.94,D
4.28808,-74.62028,326.69,1.62,1.25,2024-01-24,19:14:00,Aqua,MODIS,78,6.1NRT,305.65,24.88,D
4.81205,-72.0192,319.82,2.65,1.56,2024-01-24,19:14:00,Aqua,MODIS,64,6.1NRT,300.58,29.2,D
5.12975,-70.05959,321.31,3.85,1.83,2024-01-24,19:14:00,Aqua,MODIS,69,6.1NRT,296.81,70.93,D
4.53731,-74.13294,319.6,1.79,1.31,2024-01-24,19:14:00,Aqua,MODIS,45,6.1NRT,303.94,13.79,D
4.96689,-71.33062,317.82,3.03,1.66,2024-01-24,19:14:00,Aqua,MODIS,63,6.1NRT,297.93,34.99,D
5.04551,-71.32118,325.5,3.05,1.66,2024-01-24,19:14:00,Aqua,MODIS,72,6.1NRT,297.52,75.29,D
4.99948,-71.98502,322.53,2.69,1.57,2024-01-24,19:14:00,Aqua,MODIS,72,6.1NRT,301.51,36.6,D
4.99622,-72.00876,323.98,2.68,1.57,2024-01-24,19:14:00,Aqua,MODIS,74,6.1NRT,300.8,43.7,D
5.23039,-71.41348,318.19,3.02,1.65,2024-01-24,19:14:00,Aqua,MODIS,65,6.1NRT,297.68,37.37,D
5.16654,-72.557,320.49,2.44,1.51,2024-01-24,19:14:00,Aqua,MODIS,56,6.1NRT,304.24,25.95,D
5.05304,-73.89008,326.71,1.91,1.35,2024-01-24,19:14:00,Aqua,MODIS,78,6.1NRT,297.58,45.94,D
5.06527,-73.88955,318.32,1.91,1.35,2024-01-24,19:14:00,Aqua,MODIS,65,6.1NRT,299.07,25.54,D
5.06305,-73.9059,320.61,1.9,1.35,2024-01-24,19:14:00,Aqua,MODIS,69,6.1NRT,296.55,31.14,D
5.5189,-70.61293,332.14,3.53,1.77,2024-01-24,19:14:00,Aqua,MODIS,83,6.1NRT,298.22,145.31,D
5.55873,-70.55425,317.91,3.57,1.77,2024-01-24,19:14:00,Aqua,MODIS,34,6.1NRT,298.21,45.46,D
5.5745,-70.55633,319.25,3.57,1.77,2024-01-24,19:14:00,Aqua,MODIS,62,6.1NRT,298.74,51.03,D
5.44488,-71.95329,321.41,2.75,1.59,2024-01-24,19:14:00,Aqua,MODIS,71,6.1NRT,302.92,29.53,D
5.88858,-69.70242,327.95,4.22,1.9,2024-01-24,19:14:00,Aqua,MODIS,79,6.1NRT,297.47,139.63,D
5.92478,-69.97128,319.86,4.03,1.86,2024-01-24,19:14:00,Aqua,MODIS,64,6.1NRT,299.23,63.47,D
6.13655,-69.47928,336.99,4.44,1.94,2024-01-24,19:14:00,Aqua,MODIS,87,6.1NRT,297.76,251.88,D
6.13145,-69.51853,335.74,4.41,1.93,2024-01-24,19:14:00,Aqua,MODIS,86,6.1NRT,297.98,236.36,D
5.67556,-72.94707,315.21,2.32,1.47,2024-01-24,19:14:00,Aqua,MODIS,50,6.1NRT,301.7,16.89,D
6.1399,-69.48774,342.17,4.44,1.94,2024-01-24,19:14:00,Aqua,MODIS,91,6.1NRT,298.46,328.61,D
6.13506,-69.52695,327.33,4.41,1.93,2024-01-24,19:14:00,Aqua,MODIS,79,6.1NRT,296.83,143.06,D
6.33003,-70.09338,320.27,4.0,1.86,2024-01-24,19:14:00,Aqua,MODIS,62,6.1NRT,299.18,63.43,D
5.78168,-74.18982,314.22,1.85,1.33,2024-01-24,19:14:00,Aqua,MODIS,55,6.1NRT,298.64,13.53,D
6.33471,-70.09873,319.25,4.0,1.86,2024-01-24,19:14:00,Aqua,MODIS,57,6.1NRT,299.66,49.8,D
6.49386,-69.83104,327.93,4.22,1.9,2024-01-24,19:14:00,Aqua,MODIS,80,6.1NRT,297.86,137.9,D
6.23419,-72.66809,328.48,2.5,1.52,2024-01-24,19:14:00,Aqua,MODIS,52,6.1NRT,307.37,60.72,D
6.24791,-72.66803,340.54,2.5,1.52,2024-01-24,19:14:00,Aqua,MODIS,89,6.1NRT,309.08,125.68,D
6.95382,-70.36654,317.7,3.9,1.84,2024-01-24,19:14:00,Aqua,MODIS,52,6.1NRT,299.07,53.81,D
6.75227,-72.31191,314.14,2.73,1.58,2024-01-24,19:14:00,Aqua,MODIS,10,6.1NRT,298.0,35.45,D
6.74852,-72.34048,333.61,2.71,1.58,2024-01-24,19:14:00,Aqua,MODIS,84,6.1NRT,300.89,123.95,D
6.36016,-75.23804,319.9,1.58,1.24,2024-01-24,19:14:00,Aqua,MODIS,70,6.1NRT,293.3,24.03,D
6.3581,-75.25305,312.89,1.57,1.24,2024-01-24,19:14:00,Aqua,MODIS,47,6.1NRT,292.69,11.78,D
6.7691,-74.42252,328.89,1.84,1.33,2024-01-24,19:14:00,Aqua,MODIS,81,6.1NRT,298.61,43.27,D
7.33272,-72.6414,356.09,2.62,1.55,2024-01-24,19:14:00,Aqua,MODIS,98,6.1NRT,303.7,289.89,D
6.96754,-75.64973,321.26,1.5,1.21,2024-01-24,19:14:00,Aqua,MODIS,75,6.1NRT,300.52,22.38,D
7.21688,-74.41749,313.53,1.87,1.34,2024-01-24,19:14:00,Aqua,MODIS,57,6.1NRT,295.15,15.32,D
7.16544,-75.90608,322.34,1.45,1.19,2024-01-24,19:14:00,Aqua,MODIS,76,6.1NRT,296.63,27.63,D
7.84799,-73.10199,313.48,2.45,1.51,2024-01-24,19:14:00,Aqua,MODIS,52,6.1NRT,298.21,24.06,D
8.25948,-73.75275,341.91,2.19,1.44,2024-01-24,19:17:00,Aqua,MODIS,0,6.1NRT,306.95,95.11,D
8.25685,-73.77228,327.72,2.19,1.43,2024-01-24,19:17:00,Aqua,MODIS,0,6.1NRT,305.91,33.27,D
8.59926,-74.70866,318.64,1.87,1.34,2024-01-24,19:17:00,Aqua,MODIS,63,6.1NRT,300.52,15.03,D
8.87982,-72.89307,316.35,2.63,1.56,2024-01-24,19:17:00,Aqua,MODIS,59,6.1NRT,297.92,28.82,D
8.8207,-73.84956,320.31,2.2,1.44,2024-01-24,19:17:00,Aqua,MODIS,68,6.1NRT,304.98,25.86,D
9.12774,-74.20713,324.73,2.09,1.41,2024-01-24,19:17:00,Aqua,MODIS,62,6.1NRT,306.16,28.38,D
9.57758,-73.35785,330.7,2.48,1.52,2024-01-24,19:17:00,Aqua,MODIS,78,6.1NRT,308.63,59.71,D
9.57125,-73.36235,328.25,2.48,1.52,2024-01-24,19:17:00,Aqua,MODIS,74,6.1NRT,309.43,45.61,D
9.59535,-73.49838,326.58,2.42,1.5,2024-01-24,19:17:00,Aqua,MODIS,71,6.1NRT,307.45,30.44,D
9.61928,-73.52326,328.47,2.41,1.5,2024-01-24,19:17:00,Aqua,MODIS,45,6.1NRT,308.34,32.09,D
10.2619,-73.49937,322.77,2.48,1.52,2024-01-24,19:17:00,Aqua,MODIS,37,6.1NRT,306.98,27.21,D
10.34208,-73.46938,324.73,2.5,1.52,2024-01-24,19:17:00,Aqua,MODIS,65,6.1NRT,305.43,44.28,D
10.61799,-72.82431,328.22,2.84,1.61,2024-01-24,19:17:00,Aqua,MODIS,77,6.1NRT,299.17,94.5,D
10.77821,-74.85113,322.26,1.97,1.37,2024-01-24,19:17:00,Aqua,MODIS,72,6.1NRT,305.92,18.52,D
10.77081,-74.85728,321.34,1.97,1.37,2024-01-24,19:17:00,Aqua,MODIS,71,6.1NRT,305.35,15.94,D
5.74129,-69.05559,307.04,2.63,1.56,2024-01-25,02:57:00,Terra,MODIS,70,6.1NRT,294.26,23.4,N
2.34826,-72.38407,314.23,1.3,1.13,2024-01-25,02:57:00,Terra,MODIS,89,6.1NRT,294.17,16.38,N
2.34668,-72.3955,312.85,1.3,1.13,2024-01-25,02:57:00,Terra,MODIS,85,6.1NRT,294.17,14.78,N
2.45651,-73.99321,304.7,1.08,1.04,2024-01-25,02:57:00,Terra,MODIS,61,6.1NRT,293.61,5.27,N
2.49842,-75.87975,318.83,1.0,1.0,2024-01-25,02:57:00,Terra,MODIS,98,6.1NRT,290.57,17.0,N
2.87709,-73.35981,320.95,1.16,1.07,2024-01-25,02:57:00,Terra,MODIS,100,6.1NRT,294.71,20.61,N
2.88659,-73.36112,308.14,1.16,1.07,2024-01-25,02:57:00,Terra,MODIS,74,6.1NRT,293.81,8.06,N
3.15924,-72.72609,308.78,1.27,1.12,2024-01-25,02:57:00,Terra,MODIS,75,6.1NRT,295.22,9.07,N
3.3962,-71.95992,304.5,1.44,1.19,2024-01-25,02:57:00,Terra,MODIS,60,6.1NRT,293.82,7.52,N
3.55563,-71.93578,307.48,1.45,1.19,2024-01-25,02:57:00,Terra,MODIS,72,6.1NRT,293.06,11.04,N
3.55384,-71.94855,302.56,1.45,1.19,2024-01-25,02:57:00,Terra,MODIS,48,6.1NRT,292.42,6.12,N
3.67838,-72.06834,305.64,1.42,1.18,2024-01-25,02:57:00,Terra,MODIS,64,6.1NRT,294.29,8.47,N
3.67667,-72.08092,313.1,1.42,1.18,2024-01-25,02:57:00,Terra,MODIS,86,6.1NRT,294.11,17.4,N
3.74005,-71.77505,304.35,1.5,1.21,2024-01-25,02:57:00,Terra,MODIS,59,6.1NRT,293.93,7.25,N
3.73825,-71.78819,304.51,1.49,1.21,2024-01-25,02:57:00,Terra,MODIS,60,6.1NRT,293.99,7.29,N
3.89724,-72.56244,325.11,1.33,1.14,2024-01-25,02:57:00,Terra,MODIS,100,6.1NRT,296.17,31.19,N
3.89564,-72.57413,328.37,1.33,1.14,2024-01-25,02:57:00,Terra,MODIS,100,6.1NRT,296.63,36.65,N
3.53264,-75.39559,317.33,1.01,1.0,2024-01-25,02:57:00,Terra,MODIS,95,6.1NRT,294.91,13.34,N
4.04439,-72.07896,308.03,1.44,1.19,2024-01-25,02:57:00,Terra,MODIS,73,6.1NRT,296.12,9.98,N
4.27295,-71.40279,307.54,1.62,1.25,2024-01-25,02:57:00,Terra,MODIS,39,6.1NRT,293.99,10.59,N
4.27096,-71.41714,306.31,1.62,1.25,2024-01-25,02:57:00,Terra,MODIS,20,6.1NRT,294.12,8.97,N
4.27331,-71.40865,312.01,1.62,1.25,2024-01-25,02:57:00,Terra,MODIS,75,6.1NRT,294.21,16.86,N
4.28441,-71.41025,305.69,1.62,1.25,2024-01-25,02:57:00,Terra,MODIS,25,6.1NRT,293.97,8.67,N
4.3206,-71.55959,326.35,1.58,1.24,2024-01-25,02:57:00,Terra,MODIS,100,6.1NRT,294.1,46.4,N
4.31869,-71.57359,304.07,1.58,1.24,2024-01-25,02:57:00,Terra,MODIS,55,6.1NRT,293.43,9.41,N
4.28811,-72.03365,308.06,1.46,1.19,2024-01-25,02:57:00,Terra,MODIS,70,6.1NRT,295.17,11.01,N
4.28228,-72.0392,312.25,1.46,1.19,2024-01-25,02:57:00,Terra,MODIS,84,6.1NRT,295.84,16.29,N
4.67468,-69.81622,305.96,2.19,1.44,2024-01-25,02:57:00,Terra,MODIS,66,6.1NRT,293.19,14.68,N
4.53493,-70.8345,311.77,1.81,1.32,2024-01-25,02:57:00,Terra,MODIS,83,6.1NRT,293.82,20.81,N
4.85732,-68.58034,306.74,2.78,1.59,2024-01-25,02:57:00,Terra,MODIS,69,6.1NRT,292.74,21.94,N
4.54438,-70.85212,303.01,1.81,1.32,2024-01-25,02:57:00,Terra,MODIS,47,6.1NRT,292.94,7.64,N
4.6772,-69.80254,306.25,2.2,1.44,2024-01-25,02:57:00,Terra,MODIS,67,6.1NRT,293.17,15.32,N
4.54244,-70.84119,314.96,1.81,1.32,2024-01-25,02:57:00,Terra,MODIS,90,6.1NRT,293.18,27.64,N
4.80071,-69.36555,309.45,2.4,1.49,2024-01-25,02:57:00,Terra,MODIS,77,6.1NRT,293.38,23.41,N
4.70628,-70.28608,305.01,2.02,1.38,2024-01-25,02:57:00,Terra,MODIS,62,6.1NRT,292.92,13.25,N
5.03365,-68.41236,308.63,2.88,1.62,2024-01-25,02:57:00,Terra,MODIS,59,6.1NRT,292.88,27.25,N
5.04798,-68.41445,308.8,2.88,1.62,2024-01-25,02:57:00,Terra,MODIS,46,6.1NRT,293.14,27.32,N
5.01865,-68.73705,310.05,2.71,1.58,2024-01-25,02:57:00,Terra,MODIS,78,6.1NRT,292.83,31.47,N
5.02349,-68.74372,310.5,2.71,1.58,2024-01-25,02:57:00,Terra,MODIS,80,6.1NRT,292.82,33.44,N
4.77528,-70.7365,304.17,1.86,1.33,2024-01-25,02:57:00,Terra,MODIS,58,6.1NRT,292.77,10.16,N
4.28549,-74.62199,312.39,1.05,1.03,2024-01-25,02:57:00,Terra,MODIS,85,6.1NRT,296.94,9.23,N
4.28418,-74.63136,334.27,1.05,1.03,2024-01-25,02:57:00,Terra,MODIS,100,6.1NRT,297.99,34.74,N
5.37493,-68.01594,317.42,3.14,1.68,2024-01-25,02:57:00,Terra,MODIS,86,6.1NRT,291.07,82.11,N
4.93739,-71.3278,306.77,1.68,1.28,2024-01-25,02:57:00,Terra,MODIS,69,6.1NRT,293.29,13.06,N
4.93634,-71.334,305.02,1.68,1.28,2024-01-25,02:57:00,Terra,MODIS,63,6.1NRT,293.41,11.57,N
5.22195,-69.93197,308.8,2.19,1.44,2024-01-25,02:57:00,Terra,MODIS,16,6.1NRT,293.6,18.87,N
5.23721,-69.91422,309.36,2.2,1.44,2024-01-25,02:57:00,Terra,MODIS,30,6.1NRT,293.44,20.24,N
5.24013,-70.27805,310.91,2.06,1.4,2024-01-25,02:57:00,Terra,MODIS,81,6.1NRT,294.1,23.24,N
5.23768,-70.2962,304.16,2.05,1.39,2024-01-25,02:57:00,Terra,MODIS,59,6.1NRT,293.72,10.49,N
5.24279,-70.28515,317.32,2.06,1.4,2024-01-25,02:57:00,Terra,MODIS,95,6.1NRT,294.11,38.24,N
